trade_id,symbol,direction,quantity,entry_price,exit_price,entry_time,exit_time,gross_pnl,commission,slippage,net_pnl,net_pnl_pct,holding_period_bars,exit_reason,signal_at_entry,signal_at_exit,stop_loss,take_profit,atr_at_entry,dna_id,generation,run_id,indicator_snapshot
09b8e3a2,BHARTIARTL.NS,SHORT,11,1797.001248779297,1878.4766977539061,2025-04-15 00:00:00+05:30,2025-04-17 00:00:00+05:30,-896.2299387207013,0.055,20.64260107421751,-916.9275397949187,-0.04638675077654498,2,stop_loss,-0.7217696000015296,-0.8305405678001262,1876.60009765625,1677.6029754638673,38.9000244140625,,0,0,{}
1a30629b,HDFCBANK.NS,SHORT,21,931.5175621948242,955.2043110961913,2025-04-15 00:00:00+05:30,2025-04-17 00:00:00+05:30,-497.4217269287087,0.105,20.039251281736142,-517.5659782104449,-0.026457900486955604,2,stop_loss,-0.7510834862602043,-0.8131734645789993,954.2500610351562,897.4188139343262,10.9000244140625,,0,0,{}
4f2560b5,AXISBANK.NS,SHORT,17,1160.138748779297,1162.461348876953,2025-04-16 00:00:00+05:30,2025-05-07 00:00:00+05:30,-39.48420166015285,0.085,19.742100830076424,-59.311302490229274,-0.0030073128323272634,21,signal,-0.7979100331578788,-0.25492565719406235,1263.10009765625,1005.6967254638674,50.9000244140625,,0,0,{}
c7c3a9b7,SBIN.NS,SHORT,25,796.6525621948242,774.8740755615233,2025-04-17 00:00:00+05:30,2025-05-06 00:00:00+05:30,544.4621658325218,0.125,19.352499389646027,524.9846664428758,0.02635952942881461,19,signal,-0.7258713832945834,-0.02666489212174297,865.1499633789062,693.9064604187012,33.8499755859375,,0,0,{}
b23e8d38,POWERGRID.NS,SHORT,64,308.691,299.5992877807617,2025-04-17 00:00:00+05:30,2025-05-09 00:00:00+05:30,581.8695820312496,0.32,19.15519921874875,562.3943828125008,0.02846669398021104,22,signal,-0.7061736603455477,-0.1083728588919968,324.5999755859375,284.8275366210937,7.79998779296875,,0,0,{}
62f012e6,ICICIBANK.NS,SHORT,14,1405.293251220703,1390.2889244384764,2025-04-17 00:00:00+05:30,2025-05-09 00:00:00+05:30,210.06057495117238,0.07,19.444600341795194,190.5459746093772,0.009685115007839116,22,signal,-0.7867059937619426,-0.2465052694581194,1504.300048828125,1256.78305480957,48.800048828125,,0,0,{}
05a1be76,KOTAKBANK.NS,SHORT,44,447.8317187805176,417.3969909973144,2025-04-21 00:00:00+05:30,2025-05-05 00:00:00+05:30,1339.1280224609402,0.22,18.347120483395656,1320.5609019775445,0.06701791434948845,14,signal,-0.7566727311293284,0.20044641087743117,482.6000061035156,395.6792877960205,17.160003662109375,,0,0,{}
d9ac452f,RELIANCE.NS,SHORT,15,1298.7,1342.5411511230468,2025-04-23 00:00:00+05:30,2025-04-28 00:00:00+05:30,-657.6172668457014,0.075,20.117999267577034,-677.8102661132784,-0.034794295121443414,5,stop_loss,-0.7040113137052482,-0.8282811991601113,1341.199951171875,1234.9500732421875,20.5999755859375,,0,0,{}
193c68d8,ULTRACEMCO.NS,SHORT,1,12146.841,11652.641,2025-04-24 00:00:00+05:30,2025-04-30 00:00:00+05:30,494.2000000000007,0.005,11.640999999999622,482.5540000000011,0.03972670754478478,6,signal,-0.730286396690017,-0.22821210678106488,12795.0,11174.6025,318.0,,0,0,{}
3fb94aee,SUNPHARMA.NS,SHORT,10,1839.7583756103515,1768.9671511230467,2025-04-28 00:00:00+05:30,2025-05-08 00:00:00+05:30,707.9122448730482,0.05,17.67199951171733,690.1902453613309,0.03751526583659965,10,signal,-0.7518564759741908,-0.17584273532362255,1971.2000732421875,1642.5958291625975,64.800048828125,,0,0,{}
12ff4412,M&M.NS,SHORT,6,3116.7800024414064,3009.3063488769526,2025-05-07 00:00:00+05:30,2025-05-22 00:00:00+05:30,644.8419213867228,0.03,18.037800292965585,626.7741210937572,0.03351611388477844,15,signal,-0.7178694599564901,-0.21524247836123575,3326.10009765625,2802.799859619141,103.10009765625,,0,0,{}
8d5779ec,TITAN.NS,SHORT,5,3506.789748779297,3523.3198488769526,2025-05-09 00:00:00+05:30,2025-06-03 00:00:00+05:30,-82.65050048827788,0.025,17.599000244138097,-100.27450073241599,-0.0057188772590270765,25,signal,-0.7351526991504137,-0.2714827397351548,3861.900146484375,2974.12415222168,175.800048828125,,0,0,{}
9b89de0b,RELIANCE.NS,SHORT,13,1435.0635,1406.9054999999998,2025-05-12 00:00:00+05:30,2025-06-03 00:00:00+05:30,366.0540000000017,0.065,18.271499999998014,347.71750000000367,0.018638548050312953,22,signal,-0.7391986696109154,-0.22032050722844929,1514.5,1315.90875,39.0,,0,0,{}
6f3b8b1d,LT.NS,SHORT,5,3583.612751220703,3590.9873022460933,2025-05-12 00:00:00+05:30,2025-06-13 00:00:00+05:30,-36.87275512695123,0.025,17.93699951171675,-54.83475463866798,-0.00306030581122301,32,signal,-0.7855459535989231,-0.24215836326570883,3812.800048828125,3239.8318048095703,112.800048828125,,0,0,{}
ebf44e1b,TECHM.NS,SHORT,12,1627.4708756103516,1575.4739244384764,2025-05-15 00:00:00+05:30,2025-05-30 00:00:00+05:30,623.963414062503,0.06,18.886800292966655,605.0166137695364,0.0309793876517471,15,signal,-0.7056221090796265,-0.2691213936011743,1701.5001220703125,1516.4270059204105,36.2000732421875,,0,0,{}
b18b2b65,MARUTI.NS,SHORT,1,12982.005,12457.444999999998,2025-05-16 00:00:00+05:30,2025-05-22 00:00:00+05:30,524.5600000000013,0.005,12.44499999999789,512.1100000000034,0.039447681617747296,6,signal,-0.7120565246071385,-0.18176919999693575,13343.0,12440.512499999997,174.0,,0,0,{}
6b9ea7bc,TATASTEEL.NS,SHORT,126,161.4783593902588,157.5073561096191,2025-05-21 00:00:00+05:30,2025-06-03 00:00:00+05:30,500.34641336059946,0.63,19.8261007690391,479.89031259156036,0.023586152899482276,13,signal,-0.707614610938263,-0.2871232270810616,168.28001403808594,151.27587741851806,3.32000732421875,,0,0,{}
e6ba8d8b,ONGC.NS,SHORT,77,256.533218536377,244.16391816711422,2025-06-16 00:00:00+05:30,2025-06-24 00:00:00+05:30,952.4361284332325,0.385,18.781839859005743,933.2692885742267,0.0472468261235149,8,signal,-0.7163758982666044,-0.09815335281191251,267.4100036621094,240.21804084777838,5.30999755859375,,0,0,{}
f51b4566,TECHM.NS,SHORT,11,1716.8813756103516,1673.5719244384763,2025-06-17 00:00:00+05:30,2025-07-03 00:00:00+05:30,476.4039628906278,0.055,18.390900268552286,457.9580626220755,0.024248938650558216,16,signal,-0.711343833623417,-0.29441154510545164,1800.2000732421875,1591.9033291625979,40.800048828125,,0,0,{}
0c896f90,BHARTIARTL.NS,SHORT,9,2012.285748779297,1966.4644999999998,2025-06-26 00:00:00+05:30,2025-07-10 00:00:00+05:30,412.39123901367384,0.045,17.680499999998347,394.6657390136755,0.021792008816788992,14,signal,-0.7290776801475455,-0.10412440276219173,2118.5,1852.9643719482424,52.0999755859375,,0,0,{}
7920e60f,ULTRACEMCO.NS,SHORT,1,12200.787,12316.303999999998,2025-06-27 00:00:00+05:30,2025-07-24 00:00:00+05:30,-115.516999999998,0.005,12.303999999998268,-127.82599999999627,-0.010476865139928782,27,signal,-0.7325858345550949,-0.2346829281646986,12871.0,11195.4675,329.0,,0,0,{}
7595fa03,ASIANPAINT.NS,SHORT,8,2416.9805024414063,2384.7823022460934,2025-07-02 00:00:00+05:30,2025-07-18 00:00:00+05:30,257.58560156250314,0.04,19.05919921874738,238.48640234375574,0.01233390185103165,16,signal,-0.733202215073213,-0.1735686169517159,2625.39990234375,2104.351402587891,103.0,,0,0,{}
a2cbb46e,HINDUNILVR.NS,SHORT,7,2517.080497558594,2417.8153022460933,2025-07-11 00:00:00+05:30,2025-07-25 00:00:00+05:30,694.8563671875036,0.035,16.90779931640327,677.9135678711003,0.03847504897204933,14,signal,-0.8098490363876361,-0.15633665156527493,2657.60009765625,2306.30109741211,69.0,,0,0,{}
d7fc1aae,AXISBANK.NS,LONG,18,1100.399348876953,1082.1167512207032,2025-07-18 00:00:00+05:30,2025-08-19 00:00:00+05:30,-329.08675781249394,0.09,19.497599121091753,-348.67435693358567,-0.01760342518122253,32,signal,0.7060126699761617,0.2793517202592334,1039.5,1191.7483721923822,29.9000244140625,,0,0,{}
2875c16c,HCLTECH.NS,LONG,13,1521.6200755615232,1475.6228756103515,2025-07-22 00:00:00+05:30,2025-07-28 00:00:00+05:30,-597.9635993652328,0.065,19.20229968261856,-617.2308990478514,-0.031203124018481763,6,stop_loss,0.7076825514099552,0.7547187011127058,1477.0999755859375,1588.4002255249018,21.5,,0,0,{}
dfc62283,NESTLEIND.NS,LONG,17,1115.7646744384765,1142.9558756103515,2025-07-28 00:00:00+05:30,2025-08-18 00:00:00+05:30,462.2504199218756,0.085,19.44969958496131,442.71572033691433,0.02334013774848636,21,signal,0.7401884719499677,0.11678923588521234,1036.8502197265625,1234.1363565063475,38.89990234375,,0,0,{}
97fb6818,KOTAKBANK.NS,LONG,51,393.7133273315429,405.57403097534177,2025-07-28 00:00:00+05:30,2025-08-19 00:00:00+05:30,604.895885833741,0.255,20.70498056030408,583.9359052734369,0.02908137174429649,22,signal,0.7633409519782907,0.20168153527774219,355.20001220703125,451.48330001831044,19.05999755859375,,0,0,{}
1f0690bc,TCS.NS,LONG,6,3059.0559999999996,3095.5014975585937,2025-07-29 00:00:00+05:30,2025-08-20 00:00:00+05:30,218.67298535156442,0.03,18.591600585938068,200.05138476562635,0.01089940735342463,22,signal,0.7062997841231059,0.06813074311806497,2990.39990234375,3162.040146484374,32.800048828125,,0,0,{}
441181ee,HCLTECH.NS,LONG,13,1453.5520755615232,1499.5988756103516,2025-08-01 00:00:00+05:30,2025-08-13 00:00:00+05:30,598.6084006347685,0.065,19.514299682617093,579.0291009521513,0.030642658644366657,12,signal,0.7197385699527785,0.27065402023813634,1418.2999267578125,1506.4302987670894,16.9000244140625,,0,0,{}
4844d573,HINDUNILVR.NS,SHORT,5,2551.146251220703,2486.283848876953,2025-08-01 00:00:00+05:30,2025-08-12 00:00:00+05:30,324.31201171875045,0.025,12.41900024414008,311.8680114746104,0.024449246006604603,11,signal,-0.7248112355410207,-0.28872046562712983,2934.900146484375,1975.5154083251953,190.60009765625,,0,0,{}
01b5d8f9,SUNPHARMA.NS,LONG,12,1596.7951511230467,1638.1602487792968,2025-08-06 00:00:00+05:30,2025-08-13 00:00:00+05:30,496.3811718750012,0.06,19.677600585938308,476.6435712890629,0.024875011412381926,7,signal,0.7058657685614393,0.28012010153265476,1517.800048828125,1715.2878045654293,38.699951171875,,0,0,{}
6deb55b6,ASIANPAINT.NS,SHORT,7,2503.9935,2595.2928955078123,2025-08-07 00:00:00+05:30,2025-08-18 00:00:00+05:30,-639.095768554686,0.035,18.148901367186227,-657.2796699218721,-0.03749893747852165,11,stop_loss,-0.7067448816018004,-0.7769234151333568,2592.7001953125,2370.9334570312503,43.10009765625,,0,0,{}
949efdfe,BAJFINANCE.NS,LONG,23,853.853,904.2948121948242,2025-08-12 00:00:00+05:30,2025-08-18 00:00:00+05:30,1160.1616804809578,0.115,20.819600280762074,1139.2270802001958,0.05800953112844624,6,signal,0.7110160321124872,0.033467078115685334,786.199951171875,955.3325732421874,33.4000244140625,,0,0,{}
07ff2acc,MARUTI.NS,SHORT,1,14053.932,15004.989999999998,2025-08-18 00:00:00+05:30,2025-09-03 00:00:00+05:30,-951.0579999999973,0.005,14.989999999997963,-966.0529999999952,-0.06873898351009491,16,stop_loss,-0.8339056343098292,-0.8053242054999088,14990.0,12649.830000000002,461.0,,0,0,{}
788246b8,HINDUNILVR.NS,SHORT,7,2602.195248779297,2720.7182443847655,2025-08-19 00:00:00+05:30,2025-08-28 00:00:00+05:30,-829.6609692382804,0.035,19.026001708983586,-848.7219709472639,-0.04659373500373819,9,stop_loss,-0.7135889104446774,-0.6940828453634874,2718.000244140625,2428.4877557373047,56.60009765625,,0,0,{}
e022c8fc,M&M.NS,SHORT,5,3692.603748779297,3533.5299999999997,2025-09-09 00:00:00+05:30,2025-09-25 00:00:00+05:30,795.3687438964857,0.025,17.649999999998727,777.693743896487,0.0421217003938523,16,signal,-0.7762182943775048,-0.22750120617741795,3797.699951171875,3534.9594451904295,50.699951171875,,0,0,{}
76ce728e,BAJFINANCE.NS,SHORT,20,966.9820621948243,1012.8618866577148,2025-09-10 00:00:00+05:30,2025-09-15 00:00:00+05:30,-917.5964892578099,0.1,20.237000732420256,-937.9334899902302,-0.048497977711258654,5,stop_loss,-0.7198463542797364,-0.8088415568864065,1011.8500366210938,899.68010055542,21.95001220703125,,0,0,{}
8ce97fa3,SBIN.NS,SHORT,23,856.2928743896484,912.3615233154296,2025-09-17 00:00:00+05:30,2025-10-20 00:00:00+05:30,-1289.5789252929674,0.115,20.963351684568806,-1310.6572769775362,-0.06654860819628024,33,stop_loss,-0.7303771577651093,-0.7462936863185148,911.4500732421875,773.5570761108398,27.1500244140625,,0,0,{}
874b040f,JSWSTEEL.NS,SHORT,17,1137.2616243896484,1146.3451511230467,2025-09-23 00:00:00+05:30,2025-10-20 00:00:00+05:30,-154.4199544677699,0.085,19.468399169918257,-173.97335363768818,-0.008998568548430695,27,signal,-0.7139407516559731,-0.23897517657830633,1200.2000732421875,1042.8539511108397,30.9000244140625,,0,0,{}
5dc24cac,BAJFINANCE.NS,SHORT,19,1024.4745,1086.185197753906,2025-09-23 00:00:00+05:30,2025-10-20 00:00:00+05:30,-1172.5032573242152,0.095,20.616901855465812,-1193.215159179681,-0.0613004987938325,27,stop_loss,-0.7520122854084627,-0.7449601241382638,1085.10009765625,933.5361035156251,29.800048828125,,0,0,{}
5bb9acf4,ASIANPAINT.NS,LONG,8,2344.942697753906,2372.7249975585937,2025-09-29 00:00:00+05:30,2025-10-15 00:00:00+05:30,222.25839843750146,0.04,19.00080078125029,203.21759765625117,0.010832759253078035,16,signal,0.7006274875161652,0.254719971350567,2273.60009765625,2451.95659790039,34.5,,0,0,{}
0c815630,NESTLEIND.NS,SHORT,14,1275.3233756103516,1266.3650755615233,2025-10-16 00:00:00+05:30,2025-11-18 00:00:00+05:30,125.41620068359589,0.07,17.71139965820157,107.63480102539432,0.006028431863066093,33,signal,-0.7798184767574238,-0.284871866631997,1416.5999755859375,1063.4084756469729,70.0,,0,0,{}
895fdb77,KOTAKBANK.NS,SHORT,46,440.63890658569335,430.5301061096191,2025-10-16 00:00:00+05:30,2025-10-29 00:00:00+05:30,465.0048218994149,0.23,19.7846002807604,444.99022161865446,0.021953804635473,13,signal,-0.7194165266494383,-0.2958509692168902,466.0400085449219,402.53725364685056,12.480010986328125,,0,0,{}
861e225a,AXISBANK.NS,SHORT,15,1257.541248779297,1227.8265755615232,2025-10-23 00:00:00+05:30,2025-11-04 00:00:00+05:30,445.7200982666052,0.075,18.398999633785706,427.2460986328195,0.022649812298273845,12,signal,-0.7002057457110884,-0.2797152300802675,1328.39990234375,1151.2532684326172,34.7999267578125,,0,0,{}
8ca08f33,ONGC.NS,SHORT,79,254.70504670715331,249.6994469451904,2025-10-24 00:00:00+05:30,2025-11-11 00:00:00+05:30,395.4423811950701,0.395,19.706549758908977,375.3408314361611,0.01865353602701608,18,signal,-0.7383017352482139,-0.25152585412606543,264.0599822998047,240.67264331817626,4.54998779296875,,0,0,{}
d92bf87b,SBIN.NS,SHORT,21,921.82725,967.7167499999999,2025-10-27 00:00:00+05:30,2025-11-06 00:00:00+05:30,-963.6794999999976,0.105,20.301749999998606,-984.0862499999962,-0.05083517546264749,10,stop_loss,-0.7601226219550777,-0.7847233570995986,966.75,854.4431250000001,22.0,,0,0,{}
07f077eb,LT.NS,SHORT,5,3968.827248779297,3885.481697753906,2025-10-28 00:00:00+05:30,2025-11-06 00:00:00+05:30,416.7277551269558,0.025,19.408000488278958,397.29475463867686,0.020020763300336333,9,signal,-0.724464510260935,-0.29884330250220187,4110.199951171875,3756.7681951904297,68.699951171875,,0,0,{}
74a905da,JSWSTEEL.NS,SHORT,16,1208.79,1169.968848876953,2025-10-30 00:00:00+05:30,2025-11-06 00:00:00+05:30,621.138417968752,0.08,18.70080078124738,602.3576171875046,0.031144657942420967,7,signal,-0.712539116081823,-0.22780071163406204,1234.39990234375,1170.375146484375,12.199951171875,,0,0,{}
930090ce,ASIANPAINT.NS,SHORT,7,2611.186248779297,2684.2814533691403,2025-11-07 00:00:00+05:30,2025-11-12 00:00:00+05:30,-511.66643212890403,0.035,18.77119897460716,-530.4726311035113,-0.029021983582667065,5,stop_loss,-0.712512276991761,-0.842372369180386,2681.599853515625,2505.5658416748047,33.89990234375,,0,0,{}
1b3ae101,POWERGRID.NS,LONG,75,267.9176438903808,274.8748439025879,2025-11-11 00:00:00+05:30,2025-11-19 00:00:00+05:30,521.7900009155301,0.375,20.63624954223684,500.77875137329323,0.024922024251013898,8,signal,0.7007037883429565,0.26178533817675265,258.6499938964844,281.81911888122545,4.5,,0,0,{}
53a489db,SUNPHARMA.NS,SHORT,11,1755.3428756103515,1809.7079244384763,2025-11-14 00:00:00+05:30,2025-11-27 00:00:00+05:30,-598.0155371093731,0.055,19.886900268551926,-617.957437377925,-0.0320039746268973,13,stop_loss,-0.7047778333526172,-0.7341415383984918,1807.9000244140625,1676.5071524047848,25.4000244140625,,0,0,{}
dbc0be2c,SBIN.NS,SHORT,20,966.8821256103515,952.0010377807616,2025-11-14 00:00:00+05:30,2025-12-03 00:00:00+05:30,297.62175659179775,0.1,19.0209997558577,278.50075683594,0.01440200151906492,19,signal,-0.706787138455472,-0.05333198422583568,1001.949951171875,914.2803872680663,17.04998779296875,,0,0,{}
2a861bc7,HCLTECH.NS,SHORT,12,1660.9373756103516,1644.0424244384765,2025-11-19 00:00:00+05:30,2025-12-19 00:00:00+05:30,202.73941406250196,0.06,19.70880029296768,182.97061376953428,0.009180087925866626,30,signal,-0.7206029607372559,-0.25095018918826184,1824.4000244140625,1415.7434024047852,80.9000244140625,,0,0,{}
b96dad53,ASIANPAINT.NS,SHORT,6,2951.4455024414065,2798.796,2025-12-02 00:00:00+05:30,2025-12-09 00:00:00+05:30,915.8970146484398,0.03,16.77599999999893,899.0910146484409,0.05077122458044833,7,signal,-0.775894761886945,-0.22089423090731014,3156.0,2644.613756103516,100.800048828125,,0,0,{}
26d25bd5,HINDUNILVR.NS,LONG,8,2316.314,2320.677,2025-12-08 00:00:00+05:30,2026-01-01 00:00:00+05:30,34.90400000000227,0.04,18.583999999998923,16.280000000003348,0.0008785510081968242,24,signal,0.7169777165752502,0.25441736811343385,2207.7998046875,2479.08529296875,53.10009765625,,0,0,{}
0996abff,TECHM.NS,SHORT,12,1590.2082487792968,1639.437848876953,2025-12-08 00:00:00+05:30,2025-12-22 00:00:00+05:30,-590.7552011718744,0.06,19.653600585936147,-610.4688017578105,-0.03199103022232199,14,stop_loss,-0.705629988863224,-0.7202628691932937,1637.800048828125,1518.8205487060545,23.0,,0,0,{}
c6db81f7,WIPRO.NS,SHORT,73,272.39734341430665,262.46221221923827,2025-12-22 00:00:00+05:30,2026-01-08 00:00:00+05:30,725.2645772399917,0.365,19.140600891112285,705.7589763488794,0.03549201714554456,17,signal,-0.7390355636934604,-0.2582540242637366,285.2700500488281,253.08828346252443,6.300018310546875,,0,0,{}
9449d332,INFY.NS,SHORT,11,1687.9103756103516,1617.0154244384764,2025-12-22 00:00:00+05:30,2025-12-31 00:00:00+05:30,779.8444628906268,0.055,17.769400268553227,762.0200626220736,0.041041605139971626,9,signal,-0.7376069111779016,-0.23408762309629366,1747.9998779296875,1597.7761221313476,29.199951171875,,0,0,{}
424bbbde,ITC.NS,LONG,25,364.2138561096191,323.0765939025879,2026-01-01 00:00:00+05:30,2026-01-23 00:00:00+05:30,-1028.43155517578,0.125,8.084999847412178,-1036.6415550231923,-0.11384976574984447,22,end_of_data,0.8090455391538973,0.0,283.8500061035156,484.7596311187743,40.0,,0,0,{}
9f64fa16,NTPC.NS,SHORT,56,351.7479060974121,336.33599999999996,2026-01-02 00:00:00+05:30,2026-01-09 00:00:00+05:30,863.0667414550808,0.28,18.81599999999753,843.9707414550833,0.04284575923882971,7,signal,-0.7856235965801042,-0.27551382956443177,386.1999816894531,300.0697927093506,17.04998779296875,,0,0,{}
257a9766,HDFCBANK.NS,LONG,20,949.9990377807616,927.2218134155273,2026-01-07 00:00:00+05:30,2026-01-14 00:00:00+05:30,-455.54448730468494,0.1,18.56299926757856,-474.2074865722635,-0.024958314046298013,7,stop_loss,0.7022762536776657,0.7802913049073317,928.1499633789062,982.7726493835446,10.45001220703125,,0,0,{}
cf6aa35e,TITAN.NS,SHORT,4,4268.926995117187,4079.5754999999995,2026-01-07 00:00:00+05:30,2026-01-20 00:00:00+05:30,757.4059804687513,0.02,16.30199999999786,741.0839804687535,0.04339989775629846,13,signal,-0.7927666235240995,-0.1341364650101173,4493.400390625,3932.216901855468,110.10009765625,,0,0,{}
8cb466a3,SBIN.NS,SHORT,18,1041.257748779297,1030.5294999999999,2026-01-16 00:00:00+05:30,2026-01-23 00:00:00+05:30,193.10847802734634,0.09,18.530999999997675,174.48747802734866,0.00930965343658808,7,end_of_data,-0.7021159872078255,0.0,1080.39990234375,982.5445184326172,19.0499267578125,,0,0,{}
ed9abdae,TECHM.NS,SHORT,11,1716.581748779297,1702.8010755615232,2026-01-19 00:00:00+05:30,2026-01-23 00:00:00+05:30,151.5874053955108,0.055,18.71209973144323,132.82030566406758,0.007034079938677249,4,end_of_data,-0.7159513747603387,0.0,1843.300048828125,1526.504298706055,62.5,,0,0,{}
d57a7352,RELIANCE.NS,LONG,14,1415.0135755615233,1384.7138756103516,2026-01-19 00:00:00+05:30,2026-01-23 00:00:00+05:30,-424.19579931640465,0.07,19.405399658202896,-443.67119897460753,-0.022396110167481425,4,end_of_data,0.7014571872962136,0.0,1319.0001220703125,1559.0337557983396,47.2999267578125,,0,0,{}
15ab6813,SUNPHARMA.NS,LONG,12,1615.413848876953,1630.2681243896484,2026-01-20 00:00:00+05:30,2026-01-23 00:00:00+05:30,178.25130615234593,0.06,19.582800292969296,158.60850585937663,0.008182036756383015,3,end_of_data,0.7732072301833383,0.0,1471.2001953125,1831.7343292236324,71.2999267578125,,0,0,{}
9e2f4c4a,HDFCBANK.NS,LONG,21,921.2703255615234,915.1838756103516,2026-01-21 00:00:00+05:30,2026-01-23 00:00:00+05:30,-127.81544897460662,0.105,19.23809948730377,-147.1585484619104,-0.007606399264500859,2,end_of_data,0.7260559659700615,0.0,887.0499267578125,972.6009237670896,16.6500244140625,,0,0,{}
